effect_sign,background,target,assay,pos_overlap,pos_total,pos_frac,bg_overlap,bg_total,bg_frac,odds_ratio,p_value,FDR,log2_OR
neg,powered,GTF2I,TF ChIP-seq,1,47,0.02127659574468085,21,476,0.04411764705882353,0.47101449275362317,0.7100627384589469,0.8965410222625791,-0.5491538212869224
neg,powered,NR2C2,TF ChIP-seq,1,47,0.02127659574468085,20,476,0.04201680672268908,0.4956521739130435,0.7104664704722325,0.8965410222625791,-0.4772772650207368
neg,powered,OTX2,TF ChIP-seq,2,47,0.0425531914893617,18,476,0.037815126050420166,1.1308641975308642,0.6984775044462386,0.8965410222625791,0.4454580126547706
neg,powered,H3K79me2,Histone ChIP-seq,4,47,0.0851063829787234,33,476,0.06932773109243698,1.2487667371388302,0.7630581658491237,0.9553247903150446,0.4536826094368756
neg,powered,GABPA,TF ChIP-seq,4,47,0.0851063829787234,35,476,0.07352941176470588,1.172093023255814,0.7695364457030489,0.955908553646756,0.36350401373736796
neg,powered,CEBPB,TF ChIP-seq,5,47,0.10638297872340426,43,476,0.09033613445378151,1.1987818383167221,0.7896386332673848,0.9657887899193398,0.3669853698727021
neg,powered,EZH2,TF ChIP-seq,3,47,0.06382978723404255,43,476,0.09033613445378151,0.6865750528541226,0.7868449008342175,0.9657887899193398,-0.35143382153568703
neg,powered,ZNF423,TF ChIP-seq,4,47,0.0851063829787234,50,476,0.10504201680672269,0.7925581395348837,0.8057751361077554,0.9733503547180847,-0.19482804583992047
neg,powered,TGIF2,TF ChIP-seq,6,47,0.1276595744680851,53,476,0.11134453781512606,1.1679705476300046,0.8080644454263345,0.9733503547180847,0.31015145972521896
neg,powered,HDAC2,TF ChIP-seq,7,47,0.14893617021276595,65,476,0.13655462184873948,1.1065384615384615,0.8242854017278439,0.9854239013137381,0.2183662116080692
neg,powered,ATF6,TF ChIP-seq,0,47,0.0,4,476,0.008403361344537815,0.0,1.0,1.0,0.14438990933517493
neg,powered,ASH2L,TF ChIP-seq,12,47,0.2553191489361702,115,476,0.2415966386554622,1.0762732919254658,0.8588325488599184,1.0,0.14021186580510284
neg,powered,CHD7,TF ChIP-seq,1,47,0.02127659574468085,16,476,0.03361344537815126,0.625,1.0,1.0,-0.15153308365399312
neg,powered,ELF4,TF ChIP-seq,1,47,0.02127659574468085,13,476,0.0273109243697479,0.774247491638796,1.0,1.0,0.14734171607518687
neg,powered,FOXJ3,TF ChIP-seq,0,47,0.0,3,476,0.0063025210084033615,0.0,1.0,1.0,0.510010085079833
neg,powered,ZNF219,TF ChIP-seq,1,47,0.02127659574468085,11,476,0.023109243697478993,0.9189723320158103,1.0,1.0,0.3848790911149057
neg,powered,FOXP4,TF ChIP-seq,5,47,0.10638297872340426,53,476,0.11134453781512606,0.9501347708894878,1.0,1.0,0.034791855430647035
neg,powered,ZNF143,TF ChIP-seq,2,47,0.0425531914893617,26,476,0.0546218487394958,0.7692307692307693,1.0,1.0,-0.0984037040609945
neg,powered,BCL11A,TF ChIP-seq,0,47,0.0,1,476,0.0021008403361344537,0.0,1.0,1.0,1.7384834218084595
neg,powered,ZNF396,TF ChIP-seq,0,47,0.0,1,476,0.0021008403361344537,0.0,1.0,1.0,1.7384834218084595
neg,powered,SUZ12,TF ChIP-seq,3,47,0.06382978723404255,38,476,0.07983193277310924,0.7858851674641149,1.0,1.0,-0.15873201715896199
neg,powered,SP2,TF ChIP-seq,1,47,0.02127659574468085,9,476,0.018907563025210083,1.1280193236714975,1.0,1.0,0.6666987309445384
neg,powered,H3K9me3,Histone ChIP-seq,2,47,0.0425531914893617,24,476,0.05042016806722689,0.837037037037037,1.0,1.0,0.02119759254402553
