effect_sign,background,target,assay,pos_overlap,pos_total,pos_frac,bg_overlap,bg_total,bg_frac,odds_ratio,p_value,FDR,log2_OR
pos,powered,XRCC5,TF ChIP-seq,3,29,0.10344827586206896,43,373,0.11528150134048257,0.8855098389982111,1.0,1.0,0.0049974331533682945
pos,powered,XRCC4,TF ChIP-seq,0,29,0.0,1,373,0.002680965147453083,0.0,1.0,1.0,2.0734910652665266
pos,powered,WHSC1,TF ChIP-seq,0,29,0.0,4,373,0.010723860589812333,0.0,1.0,1.0,0.4768625033419974
pos,powered,VEZF1,TF ChIP-seq,9,29,0.3103448275862069,95,373,0.2546916890080429,1.3168421052631578,0.5127181158677898,1.0,0.4344801981297848
pos,powered,USF2,TF ChIP-seq,1,29,0.034482758620689655,10,373,0.02680965147453083,1.2964285714285715,0.5658841919691807,1.0,0.8655666176972485
pos,powered,USF1,TF ChIP-seq,4,29,0.13793103448275862,50,373,0.13404825737265416,1.0336,1.0,1.0,0.17691007871152958
pos,powered,UBTF,TF ChIP-seq,3,29,0.10344827586206896,46,373,0.12332439678284182,0.8202341137123745,1.0,1.0,-0.10437324718881387
pos,powered,ZBTB12,TF ChIP-seq,1,29,0.034482758620689655,28,373,0.07506702412868632,0.44005102040816324,0.7100566065543833,1.0,-0.6482756272200686
pos,powered,ZFP1,TF ChIP-seq,1,29,0.034482758620689655,6,373,0.0160857908847185,2.1845238095238093,0.410348270127513,1.0,1.573233208139049
pos,powered,ZFP36,TF ChIP-seq,3,29,0.10344827586206896,34,373,0.09115281501340483,1.1504524886877827,0.7408092311114116,1.0,0.37817777496096777
pos,powered,ZFP91,TF ChIP-seq,3,29,0.10344827586206896,19,373,0.05093833780160858,2.1497975708502026,0.20538016357066766,1.0,1.2636740658716727
pos,powered,ZNF23,TF ChIP-seq,0,29,0.0,7,373,0.01876675603217158,0.0,1.0,1.0,-0.2718642568365479
pos,powered,ZNF224,TF ChIP-seq,0,29,0.0,3,373,0.00804289544235925,0.0,1.0,1.0,0.8433317608863885
pos,powered,ZNF215,TF ChIP-seq,0,29,0.0,14,373,0.03753351206434316,0.0,0.6117097898588,1.0,-1.2507760840501154
pos,powered,ZNF212,TF ChIP-seq,0,29,0.0,7,373,0.01876675603217158,0.0,1.0,1.0,-0.2718642568365479
pos,powered,ZNF197,TF ChIP-seq,2,29,0.06896551724137931,31,373,0.08310991957104558,0.8172043010752689,1.0,1.0,-0.01675136428932463
